id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,zona,data_segnalazione
SS-MIL-0001,"""Collegamento M3-M4""",,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0002,Accesso Fiera Ovest,,rosso,4,strada secondaria trafficata (3 corsie),no,3,no,0,C1,
SS-MIL-0003,Alzaia Naviglio Grande,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-MIL-0004,Alzaia Naviglio Pavese,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0005,Bastioni di Porta Nuova,,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,B2,
SS-MIL-0006,Bastioni di Porta Venezia,,rosso,4,strada secondaria trafficata,no,2,si,0,B2,
SS-MIL-0007,Bastioni di Porta Volta,,rosso,4,strada secondaria trafficata,no,2,si,0,B2,
SS-MIL-0008,Cambio Linea 2,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C2,
SS-MIL-0009,Cambio Linea 6,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B2,
SS-MIL-0010,Cambio Linea 7,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A2,
SS-MIL-0011,Camminando sull'acqua,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-MIL-0012,Canegrate-Pero,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C1,
SS-MIL-0013,Cargo 8-10,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C1,
SS-MIL-0014,Carrobbio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0015,Cascina Cantalupo,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A1,
SS-MIL-0016,Cascina Cinci,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0017,Cascina Gabirano,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0018,Cascina Merlata,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0019,Cascina Mettalino,,rosso,4,strada secondaria trafficata (2 corsie),no,2,no,0,C2,
SS-MIL-0020,Cascina Molino di Bonirola,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0021,Cascina Papis,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0022,Cascina Radio,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C1,
SS-MIL-0023,Cascina Villandolo,,blu,2,accesso limitato (ZTL),no,1,no,0,A1,
SS-MIL-0024,Cavalcavia Adriano Bacula,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,C2,
SS-MIL-0025,Cavalcavia Bruno Buozzi,,rosso,4,strada secondaria trafficata (1 corsie),no,1,si,0,C2,
SS-MIL-0026,Cavalcavia Buccari,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B2,
SS-MIL-0027,Cavalcavia Cascina Gobba,,nero,5,"strada ad alta velocità (trunk, 50 km/h)",no,2,si,0,C2,
SS-MIL-0028,Cavalcavia Don Lorenzo Milani,,rosso,4,strada secondaria trafficata,no,2,si,0,B1,
SS-MIL-0029,Cavalcavia Eugenio Bussa,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,B2,
SS-MIL-0030,Cavalcavia Giovanni Schiavoni,,rosso,4,strada secondaria trafficata (3 corsie),no,3,si,0,B2,
SS-MIL-0031,Cavalcavia Giuseppe Luraghi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0032,Cavalcavia Pontinia,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0033,Cavalcavia Renato Serra,,nero,5,"strada ad alta velocità (trunk, 70 km/h)",no,2,si,0,B1,
SS-MIL-0034,Cavalcavia del Ghisallo,,nero,5,"strada ad alta velocità (trunk, 70 km/h)",no,2,si,0,C1,
SS-MIL-0035,Children Park,,blu,2,zona pedonale / living street,no,1,no,0,C1,
SS-MIL-0036,Ciclabile Figino - Canegrate,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C1,
SS-MIL-0037,Ciclabile Opera Mirasole,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,A2,
SS-MIL-0038,Ciclabile Pero - Molino Dorino,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C1,
SS-MIL-0039,Ciclabile Via d’Acqua Nord,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C1,
SS-MIL-0040,Ciclovia Staffette Partigiane,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,B2,
SS-MIL-0041,Circonvallazione Idroscalo,,rosso,4,strada principale trafficata (2 corsie),no,2,si,0,B2,
SS-MIL-0042,Collegamento Via Barzaghi - Via Stephenson,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0043,Collegamento Via Eritrea - Via Stephenson,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,C1,
SS-MIL-0044,Complanare C2,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0045,Corso Buenos Aires,,verde,1,ciclabile presente (da OpenStreetMap),si,3,no,0,B2,
SS-MIL-0046,Corso Como,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0047,Corso Concordia,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0048,Corso Cristoforo Colombo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0049,Corso Europa,,rosso,4,strada secondaria trafficata,no,2,si,0,B2,
SS-MIL-0050,Corso Genova,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0051,Corso Giacomo Matteotti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0052,Corso Giuseppe Garibaldi,,blu,2,accesso limitato (ZTL),no,1,si,0,B2,
SS-MIL-0053,Corso Indipendenza,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B2,
SS-MIL-0054,Corso Italia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0055,Corso Lodi,,rosso,4,strada principale trafficata,no,2,si,0,B2,
SS-MIL-0056,Corso Luigi Manusardi,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0057,Corso Magenta,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0058,Corso Monforte,,verde,1,ciclabile presente (da OpenStreetMap),si,2,si,0,B2,
SS-MIL-0059,Corso Plebisciti,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0060,Corso San Gottardo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0061,Corso Sempione,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B1,
SS-MIL-0062,Corso Venezia,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B2,
SS-MIL-0063,Corso Ventidue Marzo,,rosso,4,strada secondaria trafficata (1 corsie),no,1,si,0,B2,
SS-MIL-0064,Corso Vercelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0065,Corso Vittorio Emanuele Secondo,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0066,Corso di Porta Nuova,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0067,Corso di Porta Romana,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0068,Corso di Porta Ticinese,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0069,Corso di Porta Vigentina,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0070,Corso di Porta Vittoria,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0071,Corte Nord,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0072,Corte Sud,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0073,Cortile del Filarete,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0074,Cortile del Palazzo Reale,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0075,Don Elvio Zenoni,,blu,2,zona pedonale / living street,no,1,no,0,C2,
SS-MIL-0076,Foro Buonaparte,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0077,Galleria Dante Alighieri,,blu,2,zona pedonale / living street,no,1,no,0,C2,
SS-MIL-0078,Galleria De Cristoforis,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0079,Galleria Giuseppe Borella,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0080,Galleria Meravigli,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0081,Galleria Merlata,,nero,5,"strada ad alta velocità (trunk, 70 km/h)",no,2,si,0,C1,
SS-MIL-0082,Galleria Passarella,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0083,Galleria Sala dei Longobardi,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0084,Galleria San Carlo,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0085,Galleria Santa Radegonda,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0086,Galleria Vittorio Emanuele II,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0087,Galleria Vittorio Emanuele Secondo,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0088,Galleria del Corso,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0089,Giardino degli Artisti,,blu,2,zona pedonale / living street,no,1,no,0,C2,
SS-MIL-0090,Giardino delle Culture,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0091,Ippolito pindemonte,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0092,Largo 11 Settembre 2001,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B2,
SS-MIL-0093,Largo Africa,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-MIL-0094,Largo Agostiniani dell'Osservanza,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-MIL-0095,Largo Agostino Casati,,blu,2,zona pedonale / living street,no,1,no,0,C1,
SS-MIL-0096,Largo Albe Steiner,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0097,Largo Alberto Camus,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0098,Largo Aldo De Benedetti,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0099,Largo Alfonso Lamarmora,,blu,2,zona pedonale / living street,no,1,no,0,C2,
SS-MIL-0100,Largo Angelo Testori,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0101,Largo Anselmo Guerrieri Gonzaga,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0102,Largo Antonio Balestra,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-MIL-0103,Largo Antonio Ghiringhelli,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0104,Largo Antonio Greppi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0105,Largo Arturo Toscanini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0106,Largo Augusto,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0107,Largo Bortolo Belotti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0108,Largo Brasilia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0109,Largo Cairoli,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0110,Largo Camillo Caccia Dominioni,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0111,Largo Carlo Alberto dalla Chiesa,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0112,Largo Carlo Emilio Gadda,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0113,Largo Cavalieri di Malta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0114,Largo Celestino Usuelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0115,Largo Claudio Abbado,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0116,Largo Claudio Treves,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0117,Largo Convitto Fanciulli Gracili e Orfani di Guerra Principessa Piemonte,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0118,Largo Corsia dei Servi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0119,Largo Desio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0120,Largo Domodossola,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0121,Largo Don Giovanni Minzoni,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0122,Largo Don Giulio Rusconi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0123,Largo Don Saturnino Villa,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-MIL-0124,Largo Enrico Agostino Griffini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0125,Largo Enrico Bigatti,,blu,2,zona pedonale / living street,no,1,no,0,C2,
SS-MIL-0126,Largo Enrico Mattei,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0127,Largo Enzo Tortora,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0128,Largo Fatima,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0129,Largo Fra Paolo Bellintani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0130,Largo Fra' Agostino Gemelli,,blu,2,accesso limitato (ZTL),no,1,no,0,B2,
SS-MIL-0131,Largo Francesco Richini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0132,Largo Franco Parenti,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,B2,
SS-MIL-0133,Largo Fratelli Cervi,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0134,Largo Giambellino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0135,Largo Gianni Rodari,,rosso,4,strada principale trafficata,no,2,si,0,B2,
SS-MIL-0136,Largo Gino Allegri,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0137,Largo Giovan Battista Scalabrini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B1,
SS-MIL-0138,Largo Giovanni Muzio,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-MIL-0139,Largo Giuseppe Impastato,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0140,Largo Giuseppe Mazzini,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C1,
SS-MIL-0141,Largo Guido Donegani,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0142,Largo Gustav Mahler,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0143,Largo Ildefonso Schuster,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0144,Largo Isabella d'Aragona,,rosso,4,strada secondaria trafficata,no,2,si,0,B2,
SS-MIL-0145,Largo Isarco,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0146,Largo John Fitzgerald Kennedy,,blu,2,zona pedonale / living street,no,1,si,0,C1,
SS-MIL-0147,Largo Jorge Luis Borges,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0148,Largo La Foppa,,blu,2,zona pedonale / living street,no,1,si,0,B2,
SS-MIL-0149,Largo Lino Montagna,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0150,Largo Luigi Brugnatelli,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0151,Largo Luigi Medici,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0152,Largo Marco Biagi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0153,Largo Marco Zanuso,,blu,2,zona pedonale / living street,no,1,no,0,C1,
SS-MIL-0154,Largo Martiri delle Foibe,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0155,Largo Metropolitana,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0156,Largo Monsignor Giuseppe Bicchierai,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0157,Largo Nicola Abbagnano,,rosso,4,strada secondaria trafficata,no,2,no,0,C2,
SS-MIL-0158,Largo Oreste Murani,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0159,Largo Padre Ambrogio Fumagalli,,blu,2,zona pedonale / living street,no,1,no,0,C1,
SS-MIL-0160,Largo Padre Tito Furlan,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0161,Largo Paolo D'Ancona,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0162,Largo Paolo Grassi,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0163,Largo Paolo Valera,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C1,
SS-MIL-0164,Largo Papa Giovanni Ventitreesimo,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-MIL-0165,Largo Po,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0166,Largo Porto di Classe,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0167,Largo Quinto Alpini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0168,Largo Radaelli,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-MIL-0169,Largo Raffaele Mattioli,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0170,Largo Rapallo,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0171,Largo Redaelli,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,A2,
SS-MIL-0172,Largo Riccardo Zandonai,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0173,Largo Rio de Janeiro,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0174,Largo Risorgimento,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0175,Largo Salvo D'Acquisto,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0176,Largo San Dionigi in Pratocentenaro,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0177,Largo San Valentino,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0178,Largo Sandro Pertini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A1,
SS-MIL-0179,Largo Settimio Severo,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0180,Largo Sibilla Aleramo,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0181,Largo Tazio Nuvolari,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,B2,
SS-MIL-0182,Largo Tel Aviv,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0183,Largo Tommaso Gallarati Scotti,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0184,Largo Umberto Boccioni,,rosso,4,strada secondaria trafficata,no,2,si,0,C1,
SS-MIL-0185,Largo Victor de Sabata,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0186,Largo Vincenzo Gemito,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,C2,
SS-MIL-0187,Largo Vittorio Sereni,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B2,
SS-MIL-0188,Largo Volontari del Sangue,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0189,Largo Volontari del sangue,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0190,Largo Vulci,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0191,Largo ai Caduti Milanesi per la Patria,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0192,Largo dei Bersaglieri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0193,Largo dei Gelsomini,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0194,Largo della Crocetta,,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,B2,
SS-MIL-0195,Largo della Solidarietà,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C1,
SS-MIL-0196,Largo delle culture,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0197,Largo unità d'Italia,,giallo,3,strada urbana senza ciclabile,no,2,no,0,A2,
SS-MIL-0198,Martinitt,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0199,Nuova Strada Vigevanese,,rosso,4,strada principale trafficata (3 corsie),no,3,si,0,B1,
SS-MIL-0200,Nuova Via Marchesi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-MIL-0201,Open Air Theatre,,blu,2,zona pedonale / living street,no,1,no,0,C1,
SS-MIL-0202,Passaggio Centrale,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0203,Passaggio Giovanni Malagodi,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0204,Passaggio Mario Achille Severgnini,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0205,Passaggio Santa Margherita,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0206,Passaggio Scuole Palatine,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0207,Passaggio degli Osii,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0208,Passeggiata Boris Pasternak,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0209,Passeggiata Gioacchino Rossini,,blu,2,zona pedonale / living street,no,1,no,0,A1,
SS-MIL-0210,Passeggiata Umberto Eco,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0211,Passerella Alcide De Gasperi,,blu,2,zona pedonale / living street,no,1,no,0,C1,
SS-MIL-0212,Passerella De Gasperi,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C1,
SS-MIL-0213,Passerella Enrico Fermi,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C2,
SS-MIL-0214,Passerella Gioia,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0215,Passerella Serra,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C1,
SS-MIL-0216,Passerella pedonale Rho Fiera - MIND,,blu,2,zona pedonale / living street,no,1,no,0,C1,
SS-MIL-0217,Percorso ciclabile Luigi Malabrocca,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,C2,
SS-MIL-0218,Piazza Abbiategrasso,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A2,
SS-MIL-0219,Piazza Adigrat,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0220,Piazza Adriano Olivetti,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0221,Piazza Agrippa,,rosso,4,strada secondaria trafficata,no,2,no,0,A2,
SS-MIL-0222,Piazza Alberto Burri,,blu,2,zona pedonale / living street,no,1,no,0,B1,
SS-MIL-0223,Piazza Andrea Fusina,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0224,Piazza Angelo Sraffa,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0225,Piazza Angilberto II,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0226,Piazza Angilberto Secondo,,rosso,4,strada secondaria trafficata,no,2,si,0,B2,
SS-MIL-0227,Piazza Anita Garibaldi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0228,Piazza Antonio Gramsci,,blu,2,zona pedonale / living street,no,1,no,0,B2,
SS-MIL-0229,Piazza Appio Claudio,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0230,Piazza Arcole,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0231,Piazza Argentina,,verde,1,ciclabile presente (da OpenStreetMap),si,2,no,0,B2,
SS-MIL-0232,Piazza Armando Diaz,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0233,Piazza Arnoldo Mondadori,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0234,Piazza Arrigo Arrighetti,,blu,2,zona pedonale / living street,no,1,no,0,A2,
SS-MIL-0235,Piazza Artigianato,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0236,Piazza Aspromonte,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0237,Piazza Axum,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B1,
SS-MIL-0238,Piazza Belgioioso,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0239,Piazza Belloveso,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0240,Piazza Bibbiena,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0241,Piazza Bilbao,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0242,Piazza Borromeo,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,B2,
SS-MIL-0243,Piazza Bruno Buozzi,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0244,Piazza Bruzzano,,blu,2,zona pedonale / living street,no,1,no,0,C2,
SS-MIL-0245,Piazza Caduti del Lavoro,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0246,Piazza Caduti e Dispersi in Russia,,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,C2,
SS-MIL-0247,Piazza Caiazzo,,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,B2,
SS-MIL-0248,Piazza Camillo De Meis,,giallo,3,strada urbana senza ciclabile,no,2,si,0,B2,
SS-MIL-0249,Piazza Carabiniere Salvatore Nuvoletta,,giallo,3,strada urbana senza ciclabile,no,2,si,0,A1,
SS-MIL-0250,Piazza Carbonari,,giallo,3,strada urbana senza ciclabile,no,2,si,0,C2,
SS-MIL-0251,Piazza Cardinale Andrea Ferrari,,giallo,3,strada urbana senza ciclabile,no,2,no,0,B2,
SS-MIL-0252,Piazza Cardinale Pietro Gasparri,,giallo,3,strada urbana senza ciclabile,no,2,no,0,C2,
SS-MIL-0253,Piazza Carlo Alberto Dalla Chiesa,,blu,2,zona pedonale / living street,no,1,no,0,A2,
